GI number	Uniprot	log2FoldChange	Anova p-value	Description
17136706	P08645	1.13776117086927	0.03	roughened, isoform A [Drosophila melanogaster]
21356589	Q9VAN0	0.747812976403199	0.07	CG11899 [Drosophila melanogaster]
24645421	Q9VHB1	0.758991900496205	0.38	CG9399, isoform A [Drosophila melanogaster]
24641079	Q9W2S1	-0.750501074214919	0.47	transport and golgi organization 5, isoform A [Drosophila melanogaster]
17136758	M9PCM4	0.262509884816968	0.46	transcription factor IIB, isoform A [Drosophila melanogaster]
17136758	P29052	0.262509884816968	0.46	transcription factor IIB, isoform A [Drosophila melanogaster]
17136790	P17917	-0.537965021183987	0.05	mutagen-sensitive 209, isoform A [Drosophila melanogaster]
17738177	A0A0B4KHS9	0.745617464419115	0.16	protein phosphatase 1alpha at 96A, isoform A [Drosophila melanogaster]
17738177	P48461	0.745617464419115	0.16	protein phosphatase 1alpha at 96A, isoform A [Drosophila melanogaster]
255708501	C6TP45	0.721932779208732	0.28	LD06931p [Drosophila melanogaster]
1279384	Q24593	0.71110353085424	0.25	hypothetical protein [Drosophila melanogaster]
17945503	Q8SZ19	0.716927840929661	0.35	RE23388p [Drosophila melanogaster]
18461323	Q8WSN4	0.718869980133349	0.06	GMP synthetase [Drosophila melanogaster]
45549352	Q9W391	0.713835719327651	0.08	CG7766, isoform A [Drosophila melanogaster]
21355871	Q9VZF1	0.706546793915179	0.36	CG1309 [Drosophila melanogaster]
17136812	A0A0B4LGQ1	-0.69128277883918	0.33	superoxide dismutase 2 (Mn) [Drosophila melanogaster]
17136812	Q00637	-0.69128277883918	0.33	superoxide dismutase 2 (Mn) [Drosophila melanogaster]
17136902	P12370	0.576880154423297	0.18	cAMP-dependent protein kinase 1, isoform D [Drosophila melanogaster]
17136932	A0A1B2AKC6	-0.134929580086109	0.59	mitochondrial acyl carrier protein 1, isoform B [Drosophila melanogaster]
17136932	Q94519	-0.134929580086109	0.59	mitochondrial acyl carrier protein 1, isoform B [Drosophila melanogaster]
17933740	P12982	0.696808467694223	0.15	protein phosphatase 1 at 87B [Drosophila melanogaster]
20129705	Q9V9M7	0.691636208982453	0.23	ribosomal protein L21, isoform A [Drosophila melanogaster]
28573018	Q95RA9	-0.676754976640647	0.12	CG9796 [Drosophila melanogaster]
17136882	P41094	-0.670463444576152	0.07	ribosomal protein S18, isoform A [Drosophila melanogaster]
20130247	Q9W229	0.668047653491476	0.28	ribosomal protein S24 [Drosophila melanogaster]
28574878	Q8T4G5	0.664941484183863	0.08	CG6512, isoform A [Drosophila melanogaster]
21357503	Q9XYZ5	0.662764652324789	0.22	piccolo [Drosophila melanogaster]
17137010	A8DYJ3	0.988260228246914	0.29	Calpain-A, isoform B [Drosophila melanogaster]
17137010	Q11002	0.988260228246914	0.29	Calpain-A, isoform B [Drosophila melanogaster]
281366731	A0A0B7P9G0	0.640003864279118	0.17	unextended, isoform E [Drosophila melanogaster]
386765448	A0A0B4K618	0.641546029087524	0.54	Fmr1, isoform G [Drosophila melanogaster]
14571519	Q8IN43	-0.621838502956189	0.2	stress-inducible humoral factor Turandot C [Drosophila melanogaster]
221331108	Q9VTU9	-0.624756090580181	0.61	CG6910, isoform B [Drosophila melanogaster]
24643394	Q9VWC8	0.61574548301778	0.11	Pmp70, isoform A [Drosophila melanogaster]
24656476	Q9VZU7	0.610739135654578	0.2	CG12082, isoform A [Drosophila melanogaster]
329112621	F3YDH3	0.619178216059069	0.08	RH01206p [Drosophila melanogaster]
17137156	A0A1B2AJ64	0.159967508311854	0.47	single stranded-binding protein c31A [Drosophila melanogaster]
17137156	Q9VLR5	0.159967508311854	0.47	single stranded-binding protein c31A [Drosophila melanogaster]
392868	P40304	0.601649629654035	0.21	proteasome subunit [Drosophila melanogaster]
17647897	Q24186	0.605499431723851	0.18	ribosomal protein S5a [Drosophila melanogaster]
17647897	X2JKU5	0.605499431723851	0.18	ribosomal protein S5a [Drosophila melanogaster]
18858091	E2QD64	0.598637437618233	0.32	CG2982 [Drosophila melanogaster]
18858091	Q7K4H4	0.598637437618233	0.32	CG2982 [Drosophila melanogaster]
17137218	O18336	0.212729323985728	0.46	Rab14, isoform A [Drosophila melanogaster]
17137220	O18334	0.189884994757155	0.49	Rab6 [Drosophila melanogaster]
17137220	X2J5T3	0.189884994757155	0.49	Rab6 [Drosophila melanogaster]
24655082	Q7JXB5	0.600167372332489	0.11	CG10924, isoform A [Drosophila melanogaster]
45549019	Q8IRG6	-0.604770981801336	0.23	dre4, isoform A [Drosophila melanogaster]
85724872	Q9VPX7	-0.600868891630517	0.15	capulet, isoform A [Drosophila melanogaster]
281360222	E1JGY7	0.609657027974185	0.08	lethal (2) 01289, isoform G [Drosophila melanogaster]
24639632	Q9W4M7	-0.584962500721156	0.29	twenty-four, isoform B [Drosophila melanogaster]
24644059	Q9VN50	0.587587970127979	0.94	CG9769 [Drosophila melanogaster]
161077433	Q7KVI9	-0.591079158736862	0.38	CG9812, isoform B [Drosophila melanogaster]
397852	P41092	-0.574481016852834	0.41	ribosomal protein L27a [Drosophila melanogaster]
4504279	B2R4P9	-0.577308928177721	0.07	histone H3.3 [Homo sapiens]
4504279	P84243	-0.577308928177721	0.07	histone H3.3 [Homo sapiens]
17137316	P32748	0.573823813539987	0.05	dihydroorotate dehydrogenase, isoform A [Drosophila melanogaster]
17136836	M9MRD0	0.577226851941551	0.1	ubiquitin carboxy-terminal hydrolase, isoform A [Drosophila melanogaster]
17136836	P35122	0.577226851941551	0.1	ubiquitin carboxy-terminal hydrolase, isoform A [Drosophila melanogaster]
17137442	O76767	0.149236909398054	0.99	KDEL receptor, isoform A [Drosophila melanogaster]
17864488	Q9Y105	0.574470126903514	0.08	Glutaminyl-tRNA synthetase [Drosophila melanogaster]
54650560	Q9V7N5	-0.570012159255185	0.12	RE74713p [Drosophila melanogaster]
17137546	O61491	-0.0537712564409808	0.69	Flotillin-1, isoform A [Drosophila melanogaster]
308818238	E3CTQ1	0.572090283006674	0.24	RT10219p [Drosophila melanogaster]
7789	P23779	0.565041806597896	0.22	cystatin-like protein [Drosophila melanogaster]
17137576	O77477	0.225785258177638	0.98	CG4882 [Drosophila melanogaster]
19922746	A0A0B4LG52	-0.563667722357928	0.07	ribosomal protein S16 [Drosophila melanogaster]
19922746	Q9W237	-0.563667722357928	0.07	ribosomal protein S16 [Drosophila melanogaster]
29335981	P22817	0.569973326501703	0.15	RE17458p [Drosophila melanogaster]
17137634	O97102	-0.202884262447234	0.29	smt3 [Drosophila melanogaster]
17137668	O77062	0.199234700349196	0.49	excitatory amino acid transporter 1, isoform A [Drosophila melanogaster]
17137696	E1JH01	-0.0801703486839833	0.86	COP9 complex homolog subunit 4, isoform A [Drosophila melanogaster]
17137696	Q9V345	-0.0801703486839833	0.86	COP9 complex homolog subunit 4, isoform A [Drosophila melanogaster]
17137712	Q9V431	-0.0451887737662554	0.65	Aac11 [Drosophila melanogaster]
281365931	E1JI91	0.568411324457308	0.09	UGP, isoform E [Drosophila melanogaster]
24584810	NA	-0.561227851928796	0.29	cytoplasmic linker protein 190, isoform C [Drosophila melanogaster]
281365929	A5XCL5	0.560808639012379	0.08	UGP, isoform D [Drosophila melanogaster]
375065958	H5V8B8	0.55228926575724	0.13	MIP33436p1 [Drosophila melanogaster]
17137802	Q94534	0.167554096979565	0.77	beaten path Ia [Drosophila melanogaster]
17933554	O97428	-0.542026385570564	0.06	ciboulot, isoform B [Drosophila melanogaster]
17316365	Q9VKG3	-1.30238790849172	0.19	Mst33A, isoform A [Drosophila melanogaster]
24651498	Q9VA42	-0.547270210649206	0.12	Niemann-Pick type C-2g, isoform A [Drosophila melanogaster]
195334973	B4HT63	-0.549202737603557	0.22	GM21711 [Drosophila sechellia]
386767551	A0A0B4K715	0.546597203512121	0.18	ryanodine receptor 44F, isoform J [Drosophila melanogaster]
17530815	F6J1D0	-0.114759679572926	0.61	spaghetti squash [Drosophila melanogaster]
17530815	P40423	-0.114759679572926	0.61	spaghetti squash [Drosophila melanogaster]
17647891	E2QD65	-0.539319835165444	0.11	ribosomal protein S19a, isoform A [Drosophila melanogaster]
17647891	P39018	-0.539319835165444	0.11	ribosomal protein S19a, isoform A [Drosophila melanogaster]
24649019	Q9VD01	0.53475453953381	0.19	Phosphatidylethanolamine-binding protein 1 [Drosophila melanogaster]
24664391	Q9VUJ1	0.531535164908477	0.12	proteasome beta2 subunit [Drosophila melanogaster]
17647123	Q9W2G9	-0.0356239097307214	0.8	acyl-Coenzyme A oxidase at 57D proximal [Drosophila melanogaster]
17647125	Q9W2G8	0.0201075734485749	0.79	acyl-Coenzyme A oxidase at 57D distal [Drosophila melanogaster]
17862750	Q9VMA3	-0.523798638042761	0.14	LD47924p [Drosophila melanogaster]
17647155	Q7KLE5	0.0530462343616345	0.64	amphiphysin, isoform A [Drosophila melanogaster]
21355683	Q9VSP9	-0.535596423400176	0.29	CG5804 [Drosophila melanogaster]
24581357	Q9VQM2	-0.535718981701307	0.07	CG12400, isoform A [Drosophila melanogaster]
17647193	P45437	0.371367027621867	0.36	beta-coatomer protein [Drosophila melanogaster]
27819795	Q86PD5	-0.529680065219966	0.3	RE59670p [Drosophila melanogaster]
19921068	M9PB90	0.51902823053638	0.44	Cullin-associated and neddylation-dissociated 1, isoform A [Drosophila melanogaster]
19921068	Q9VKY2	0.51902823053638	0.44	Cullin-associated and neddylation-dissociated 1, isoform A [Drosophila melanogaster]
17647337	Q9VSU6	-0.932885804141463	0.05	dihydropteridine reductase, isoform A [Drosophila melanogaster]
17647377	F3YDB2	-0.243121449851008	0.74	eukaryotic initiation factor 2beta [Drosophila melanogaster]
17647377	P41375	-0.243121449851008	0.74	eukaryotic initiation factor 2beta [Drosophila melanogaster]
17647425	E4NKN3	-0.181446871337532	0.95	fibrillarin [Drosophila melanogaster]
17647425	Q9W1V3	-0.181446871337532	0.95	fibrillarin [Drosophila melanogaster]
20130415	Q9W0J9	0.507098052267612	0.31	CG9119 [Drosophila melanogaster]
24762792	H0RNI8	-0.516839779801703	0.14	CG3760, isoform B [Drosophila melanogaster]
24762792	Q8MMC4	-0.516839779801703	0.14	CG3760, isoform B [Drosophila melanogaster]
16767852	Q7KML2	0.501973136050125	0.21	GH01266p [Drosophila melanogaster]
17137186	M9PD26	0.505235308250422	0.1	cytochrome b5-related, isoform A [Drosophila melanogaster]
17137186	P19967	0.505235308250422	0.1	cytochrome b5-related, isoform A [Drosophila melanogaster]
18858217	NA	0.506591437168284	0.06	suppressor of rudimentary, isoform B [Drosophila melanogaster]
21358459	Q8IMI7	-0.507603618014916	0.23	ribosomal protein S7, isoform A [Drosophila melanogaster]
21358459	Q9VA91	-0.507603618014916	0.23	ribosomal protein S7, isoform A [Drosophila melanogaster]
17647555	M9PF24	-0.154192427188764	0.7	kinesin light chain, isoform A [Drosophila melanogaster]
17647555	P46824	-0.154192427188764	0.7	kinesin light chain, isoform A [Drosophila melanogaster]
17647581	Q94901	0.296011183277914	0.12	lark, isoform A [Drosophila melanogaster]
17647589	M9NEV0	0.868269301581211	0.66	little imaginal discs, isoform A [Drosophila melanogaster]
17647589	Q9VMJ7	0.868269301581211	0.66	little imaginal discs, isoform A [Drosophila melanogaster]
24667974	Q9VP57	0.502500340529183	0.1	putzig, isoform A [Drosophila melanogaster]
17647617	Q9XYU0	-0.995790265867614	0.03	minichromosome maintenance 7 [Drosophila melanogaster]
40882449	A1ZAB5	-0.504589084257136	0.26	RH51925p [Drosophila melanogaster]
386766827	A0A0B4K7S0	-0.506959988719883	0.17	fat facets, isoform D [Drosophila melanogaster]
17737927	P40301	-0.498989277611303	0.15	proteasome 25kD subunit [Drosophila melanogaster]
21357837	Q9VFE4	-0.490211889735619	0.17	ribosomal protein S5b, isoform A [Drosophila melanogaster]
254939727	C6SUZ3	0.500124555651588	0.13	AT20328p [Drosophila melanogaster]
17647885	P41093	-0.490203967432114	0.09	ribosomal protein L18A [Drosophila melanogaster]
18860063	Q9V405	-0.484064294368613	0.09	regulatory particle triple-A ATPase 3 [Drosophila melanogaster]
20130199	Q9W2M4	0.488076405584191	0.06	CG10527 [Drosophila melanogaster]
24658883	A0A0B4JD46	0.491535636752887	0.8	CG3800, isoform A [Drosophila melanogaster]
24658883	Q8T8R1	0.491535636752887	0.8	CG3800, isoform A [Drosophila melanogaster]
17864602	A4V2B8	0.479093865614333	0.24	casein kinase IIalpha, isoform B [Drosophila melanogaster]
17864602	P08181	0.479093865614333	0.24	casein kinase IIalpha, isoform B [Drosophila melanogaster]
17647893	M9PG47	0.182653306285235	0.27	ribosomal protein S26, isoform B [Drosophila melanogaster]
17647893	P13008	0.182653306285235	0.27	ribosomal protein S26, isoform B [Drosophila melanogaster]
21356113	Q9V3J4	-0.46739290433998	0.18	sec13 [Drosophila melanogaster]
17647939	Q9VV74	-0.31568209935066	0.25	survival motor neuron, isoform A [Drosophila melanogaster]
24583049	Q9VLB7	0.481532911065751	0.06	GDP dissociation inhibitor, isoform A [Drosophila melanogaster]
17648049	Q9VTZ5	-0.662965012722429	0.09	transferrin 2 [Drosophila melanogaster]
17648067	Q7KJ73	-0.265894059973035	0.67	tetraspanin 42Ee, isoform A [Drosophila melanogaster]
17648095	Q9XZ61	0.12199052437861	0.79	ubiquitin C-terminal hydrolase, isoform A [Drosophila melanogaster]
442622753	A0A0B4KF99	0.478047296804644	0.1	aldehyde dehydrogenase type III, isoform U [Drosophila melanogaster]
17136734	M9PB84	-0.462544230504633	0.07	ribosomal protein S2, isoform A [Drosophila melanogaster]
17136734	P31009	-0.462544230504633	0.07	ribosomal protein S2, isoform A [Drosophila melanogaster]
17137564	Q9VCV4	0.463656204499023	0.13	iron regulatory protein 1A [Drosophila melanogaster]
17736985	Q7KY01	0.0184456673208183	0.82	aquaporin, isoform A [Drosophila melanogaster]
17648123	Q9W029	-0.459891735063104	0.09	yellow-g [Drosophila melanogaster]
4071031	Q24238	0.455345487932381	0.27	alkaline phosphatase [Drosophila melanogaster]
21358125	Q9VH07	-0.451199645901283	0.14	pontin [Drosophila melanogaster]
24641429	Q9VYT3	-0.442709917763399	0.89	CG2025 [Drosophila melanogaster]
17737413	Q9V396	0.106488434192681	0.9	carbonic anhydrase 1 [Drosophila melanogaster]
17737419	Q9V426	0.983026921396286	0.06	vasa intronic gene, isoform A [Drosophila melanogaster]
24663317	Q9VTY2	0.453432878015854	0.56	CG10638, isoform A [Drosophila melanogaster]
40215525	P07190	0.456102747690298	0.22	RE72980p [Drosophila melanogaster]
17737457	P25228	0.207971905590277	0.48	Rab3 [Drosophila melanogaster]
17737463	Q24368	-0.929596209072919	0.11	imitation SWI, isoform A [Drosophila melanogaster]
442615312	M9PDW8	0.450312974026374	0.17	CG34417, isoform T [Drosophila melanogaster]
17136294	P11046	0.448438071030442	0.08	LanB1, isoform A [Drosophila melanogaster]
17737523	A0A1B2AJW2	0.0985638344835896	0.63	drosomycin [Drosophila melanogaster]
17737523	P41964	0.0985638344835896	0.63	drosomycin [Drosophila melanogaster]
19920632	Q9VQL7	0.445411148322363	0.11	CG3523, isoform A [Drosophila melanogaster]
17737553	M9NE68	1.20518002036817	0.22	heat shock protein 23, isoform A [Drosophila melanogaster]
17737553	P02516	1.20518002036817	0.22	heat shock protein 23, isoform A [Drosophila melanogaster]
24585673	P84051	-0.438884241233212	0.35	histone H2A [Drosophila melanogaster]
242397519	C5WLR2	0.449130697947252	0.12	MIP04215p [Drosophila melanogaster]
379699068	Q9VBP9	-0.44961064782627	0.33	FI19201p1 [Drosophila melanogaster]
17737681	Q23983	0.0950377898113205	0.76	soluble NSF attachment protein [Drosophila melanogaster]
386767614	A0A0B4K7K9	0.442004546879113	0.25	bruchpilot, isoform J [Drosophila melanogaster]
3337431	O76281	0.431716240425474	0.21	projectin [Drosophila melanogaster]
17647519	P02517	-0.433416028593699	0.74	heat shock protein 26 [Drosophila melanogaster]
17647519	X2JGG6	-0.433416028593699	0.74	heat shock protein 26 [Drosophila melanogaster]
21356433	D1Z373	-0.432524926007685	0.25	eukaryotic release factor 1, isoform A [Drosophila melanogaster]
21356433	Q9VPH7	-0.432524926007685	0.25	eukaryotic release factor 1, isoform A [Drosophila melanogaster]
24659379	Q0E8X7	-0.43370134354388	0.09	CG30415, isoform A [Drosophila melanogaster]
17737779	Q9VGJ9	-0.471504450937872	0.14	heme oxygenase [Drosophila melanogaster]
24668874	Q8SYJ2	-0.438573013739633	0.11	CG32230, isoform A [Drosophila melanogaster]
40215765	Q6NP22	-0.432218025584531	0.41	LD47325p [Drosophila melanogaster]
526479864	S5PU30	-0.436986472112489	0.16	IP21842p1 [Drosophila melanogaster]
19921922	Q9V597	-0.419177229639768	0.13	ribosomal protein L31, isoform B [Drosophila melanogaster]
17737899	Q9VGU6	-0.733662068979347	0.11	adenylate kinase-3, isoform A [Drosophila melanogaster]
24585803	A0A0B4LES3	-0.425541935713623	0.2	CG3107, isoform A [Drosophila melanogaster]
24585803	Q9V9E3	-0.425541935713623	0.2	CG3107, isoform A [Drosophila melanogaster]
24641119	Q9VZ64	-0.423136344456427	0.18	CG17333 [Drosophila melanogaster]
24648682	O18332	0.424605383978878	0.19	Rab1 [Drosophila melanogaster]
24659106	Q9I7Q5	-0.425695980777566	0.17	cuticular protein 65Au [Drosophila melanogaster]
24666371	E4NKG1	-0.424840674309203	0.12	caprin [Drosophila melanogaster]
24666371	Q9I7D3	-0.424840674309203	0.12	caprin [Drosophila melanogaster]
38047649	Q6XIX5	0.418713157422242	0.15	similar to Drosophila melanogaster Gapdh1, partial [Drosophila yakuba]
17738007	O16158	-0.0508171542879983	0.69	sarcoplasmic calcium-binding protein 2 [Drosophila melanogaster]
45550134	Q9VMK3	-0.42437536385818	0.18	palisade, isoform A [Drosophila melanogaster]
17738031	A0A1B2AJS4	-0.0110551885089958	0.97	cap binding protein 20 [Drosophila melanogaster]
17738031	Q9V3L6	-0.0110551885089958	0.97	cap binding protein 20 [Drosophila melanogaster]
158158	P19107	0.405354945881505	0.1	phosphoprotein [Drosophila melanogaster]
17738071	P54359	0.49772478158111	0.33	septin 2, isoform A [Drosophila melanogaster]
17738077	A0A1B2AL12	-0.359714027799604	0.26	ribosomal protein S20 [Drosophila melanogaster]
17738077	P55828	-0.359714027799604	0.26	ribosomal protein S20 [Drosophila melanogaster]
17738125	Q9VCY3	0.697971462550343	0.38	COP9 complex homolog subunit 6 [Drosophila melanogaster]
17975542	A0A0B4KFZ9	-0.415616313746343	0.34	histone H4 replacement, isoform C [Drosophila melanogaster]
17975542	P84040	-0.415616313746343	0.34	histone H4 replacement, isoform C [Drosophila melanogaster]
19921924	Q7K1M4	0.407877707705978	0.29	CG1902, isoform A [Drosophila melanogaster]
17738187	Q9XZ53	-0.105534414172357	0.85	oligosaccharyl transferase 3 [Drosophila melanogaster]
24644155	Q9VN93	-0.409477973936943	0.16	CG12163, isoform A [Drosophila melanogaster]
17862526	Q8T034	0.0341539701371198	0.83	LD34564p [Drosophila melanogaster]
24652204	Q9V5C6	-0.412323114581808	0.31	proteasome alpha7 subunit [Drosophila melanogaster]
33589378	Q7YU50	-0.406424368974136	0.44	RE51676p [Drosophila melanogaster]
45550470	Q86BY9	-0.409112665321738	0.2	rigor mortis [Drosophila melanogaster]
45551068	A1Z871	-0.41069202900288	0.36	CAP, isoform B [Drosophila melanogaster]
17864106	P04359	-0.659575561495248	0.14	ribosomal protein L32, isoform A [Drosophila melanogaster]
